Epoch,X,Y,Z,Score,NumBestPoints
2025/01/17 08:55:22.000,-2743924.8946598675,4701380.110015004,3312915.758909318,12,17
2025/01/17 08:55:23.000,-2743882.2376818,4701331.587929639,3312893.2012466844,11,18
2025/01/17 08:55:24.000,-2743882.3585798554,4701332.05760618,3312893.3418457126,10,19
2025/01/17 08:55:25.000,-2743882.008064364,4701331.453203926,3312893.6996926134,10,20
2025/01/17 08:55:26.000,-2743881.889281791,4701329.959714264,3312894.7692863126,11,14
2025/01/17 08:55:27.000,-2743881.057818889,4701330.69436676,3312895.6242311266,11,26
2025/01/17 08:55:28.000,-2743882.334587761,4701332.562927527,3312893.584121119,11,21
2025/01/17 08:55:29.000,-2743882.1604431216,4701337.805713189,3312887.9683771427,12,1
2025/01/17 08:55:30.000,-2743881.7208926347,4701333.864140784,3312894.790814843,11,35
2025/01/17 08:55:31.000,-2743908.2427570727,4701345.572739091,3312908.2736354196,12,48
2025/01/17 08:55:32.000,-2743909.3446700685,4701349.202864226,3312909.6172827296,12,68
2025/01/17 08:55:33.000,-2743911.4801595514,4701353.14756237,3312911.861318946,11,69
2025/01/17 08:55:34.000,-2743910.2860620082,4701352.443196468,3312910.7043451346,10,61
2025/01/17 08:55:35.000,-2743910.874900307,4701351.006395959,3312911.0330154053,11,63
2025/01/17 08:55:41.000,-2743908.6885213237,4701346.341490786,3312908.7245946457,11,34
2025/01/17 08:55:42.000,-2743908.5116804447,4701347.815847451,3312909.6270070737,11,34
2025/01/17 08:55:43.000,-2743907.1790763773,4701344.328328022,3312906.670999974,11,21
2025/01/17 08:55:44.000,-2743905.4813929144,4701340.440544137,3312906.0750478595,11,11
2025/01/17 08:55:45.000,-2743906.0457765306,4701340.956883734,3312901.366489971,12,6
2025/01/17 08:55:46.000,-2743902.727693804,4701335.726838379,3312903.77806524,10,1
2025/01/17 08:55:47.000,-2743901.9822411896,4701334.423981387,3312903.2606067946,9,1
2025/01/17 08:55:55.000,-2743907.2617016854,4701344.643730379,3312888.8920193515,8,1
2025/01/17 08:55:56.000,-2743903.157313956,4701334.114893554,3312902.733101268,10,25
2025/01/17 08:55:57.000,-2743884.1057671793,4701339.745001988,3312900.0277259946,9,1
2025/01/17 08:55:58.000,-2743877.8941039476,4701339.096569256,3312898.0595288803,12,1
2025/01/17 08:55:59.000,-2743877.876844247,4701337.549870939,3312897.47215127,12,15
2025/01/17 08:56:00.000,-2743878.2871904974,4701336.544972629,3312893.9652405004,12,26
2025/01/17 08:56:01.000,-2743878.4505293663,4701335.899161464,3312891.9658861407,12,21
2025/01/17 08:56:02.000,-2743881.0763571737,4701338.30008808,3312895.4138213526,10,16
2025/01/17 08:56:05.000,-2743878.9463655674,4701293.9349690555,3312882.961317591,5,1
2025/01/17 08:56:07.000,-2743878.441571546,4701295.342152378,3312882.928356279,4,1
2025/01/17 08:56:08.000,-2743879.534654469,4701294.061551509,3312885.386719061,5,9
2025/01/17 08:56:09.000,-2743879.2587707867,4701293.794024066,3312887.7215280836,5,6
2025/01/17 08:56:10.000,-2743879.1160559505,4701294.276349712,3312885.812480691,5,8
2025/01/17 08:56:11.000,-2743879.416143227,4701294.663928,3312886.547493184,5,8
2025/01/17 08:56:12.000,-2743878.570144364,4701294.983822753,3312882.765315274,4,1
2025/01/17 08:56:13.000,-2743879.4651379073,4701296.616590288,3312883.3156420714,5,1
2025/01/17 08:56:14.000,-2743877.3331276784,4701291.341935353,3312895.674500788,6,1
2025/01/17 08:56:16.000,-2743878.5215891637,4701294.514325938,3312896.6473638145,9,1
2025/01/17 08:56:17.000,-2743878.5164317475,4701299.106000972,3312896.1755179833,9,3
2025/01/17 08:56:18.000,-2743878.8552429816,4701298.567334625,3312897.2408387475,9,2
2025/01/17 08:56:19.000,-2743878.768240623,4701300.055937887,3312896.6328211664,9,3
2025/01/17 08:56:20.000,-2743878.7106451816,4701299.209948129,3312896.4786654166,9,3
2025/01/17 08:56:21.000,-2743879.152344148,4701305.117847628,3312894.205537008,9,3
2025/01/17 08:56:25.000,-2743901.8813696587,4701332.280785635,3312903.068145779,10,11
2025/01/17 08:56:26.000,-2743900.1132634273,4701330.477835398,3312899.960382914,2,10
2025/01/17 08:56:27.000,-2743903.339550758,4701334.749313877,3312897.996427344,9,16
2025/01/17 08:56:28.000,-2743904.403877975,4701337.8066197205,3312904.125493127,12,25
2025/01/17 08:56:30.000,-2743903.262457717,4701344.085257634,3312883.4298357605,11,4
2025/01/17 08:56:35.000,-2743895.0081402524,4701330.335580327,3312895.065787507,1,33
2025/01/17 08:56:36.000,-2743885.67702146,4701326.495321073,3312894.476963045,9,12
2025/01/17 08:56:37.000,-2743883.806351077,4701330.204843986,3312895.530192634,9,1
2025/01/17 08:56:38.000,-2743885.8906531674,4701329.303814263,3312895.6988104577,8,1
2025/01/17 08:56:39.000,-2743894.299228103,4701323.366244929,3312895.2981391125,2,56
2025/01/17 08:56:40.000,-2743895.1102596587,4701324.570030429,3312896.585995159,2,26
2025/01/17 08:56:41.000,-2743897.501623863,4701325.344659239,3312897.500396176,2,12
2025/01/17 08:56:43.000,-2743924.852533137,4701309.865504997,3312898.315256679,0,0
2025/01/17 08:56:44.000,-2743923.888743798,4701305.673529096,3312896.8885181076,0,0
2025/01/17 08:56:45.000,-2743921.9028998003,4701301.443480689,3312894.890478329,0,0
2025/01/17 08:56:46.000,-2743920.8136274843,4701296.987511346,3312892.6608579783,0,0
2025/01/17 08:56:47.000,-2743920.433590562,4701295.678593412,3312892.1933618127,0,0
2025/01/17 08:56:49.000,-2743920.2742976565,4701295.265065783,3312891.408191194,0,0
2025/01/17 08:56:51.000,-2743921.258959209,4701295.226636851,3312892.415351227,0,0
2025/01/17 08:56:52.000,-2743921.5065564495,4701292.608478355,3312891.7937463843,0,0
2025/01/17 08:56:53.000,-2743920.4914672207,4701294.268817099,3312892.006957135,0,0
2025/01/17 08:56:54.000,-2743919.787802087,4701292.956515544,3312891.6816634033,0,0
2025/01/17 08:56:55.000,-2743920.6023863764,4701291.504688687,3312891.4384530997,0,0
2025/01/17 08:56:56.000,-2743920.9636971555,4701291.8621353805,3312891.3825064776,0,0
2025/01/17 08:56:57.000,-2743920.51182646,4701287.3723135125,3312889.8761573564,0,0
2025/01/17 08:56:58.000,-2743921.741598158,4701292.142689834,3312891.7365007703,0,0
2025/01/17 08:56:59.000,-2743920.4416690986,4701287.936464564,3312890.0359873846,0,0
2025/01/17 08:57:01.000,-2743905.9867963986,4701342.734161347,3312906.0001616194,10,19
2025/01/17 08:57:02.000,-2743905.0348954163,4701340.913773246,3312904.9843649617,11,21
2025/01/17 08:57:03.000,-2743908.562959954,4701344.894544749,3312885.1468188707,10,5
2025/01/17 08:57:10.000,-2743884.8709074375,4701342.406814595,3312900.7460843236,9,12
2025/01/17 08:57:11.000,-2743882.6824605893,4701337.7262545405,3312907.1541398093,10,3
2025/01/17 08:57:12.000,-2743883.4919102574,4701338.207879064,3312902.9980587787,11,7
2025/01/17 08:57:13.000,-2743885.94476425,4701341.276043007,3312898.2818051465,11,5
2025/01/17 08:57:14.000,-2743886.2195720715,4701341.575563349,3312897.451485448,11,6
2025/01/17 08:57:15.000,-2743883.8867092035,4701338.804342231,3312901.5897718924,10,7
2025/01/17 08:57:16.000,-2743886.853913865,4701342.55974706,3312895.6445236523,11,5
2025/01/17 08:57:17.000,-2743885.3889347655,4701340.188374394,3312898.0128516695,11,9
2025/01/17 08:57:19.000,-2743883.226941594,4701340.605738147,3312897.0904238946,11,16
2025/01/17 08:57:20.000,-2743882.47392308,4701339.845540352,3312896.596935492,11,16
2025/01/17 08:57:23.000,-2743885.026132117,4701340.010394759,3312897.6518509923,11,14
2025/01/17 08:57:24.000,-2743883.3640846857,4701337.524251542,3312900.796581238,11,15
2025/01/17 08:57:25.000,-2743883.264656574,4701337.207551809,3312899.8241414754,11,20
2025/01/17 08:57:26.000,-2743883.811334586,4701337.987822995,3312899.0960541167,11,18
2025/01/17 08:57:29.000,-2743906.549367834,4701341.195814915,3312906.6369462023,12,19
2025/01/17 08:57:31.000,-2743906.3850979134,4701340.384302572,3312905.7040175353,11,23
2025/01/17 08:57:33.000,-2743916.411562543,4701291.712409853,3312890.6867973963,0,0
